ood manufactured goods,All,$,200000000,1829000000
Imports,2021,14/04/2021,Wednesday,All,Non-food manufactured goods,All,$,210000000,13470000000
Imports,2021,15/04/2021,Thursday,All,Non-food manufactured goods,All,$,195000000,13666000000
Imports,2021,16/04/2021,Friday,All,Non-food manufactured goods,All,$,152000000,13818000000
Imports,2021,17/04/2021,Saturday,All,Non-food manufactured goods,All,$,21000000,13839000000
Imports,2021,18/04/2021,Sunday,All,Non-food manufactured goods,All,$,33000000,13872000000
Imports,2021,19/04/2021,Monday,All,Non-food manufactured goods,All,$,141000000,14012000000
Imports,2021,20/04/2021,Tuesday,All,Non-food manufactured goods,All,$,185000000,14197000000
Imports,2021,21/04/2021,Wednesday,All,Non-food manufactured goods,All,$,182000000,14380000000
Imports,2021,22/04/2021,Thursday,All,Non-food manufactured goods,All,$,208000000,14588000000
Imports,2021,23/04/2021,Friday,All,Non-food manufactured goods,All,$,127000000,14715000000
Imports,2021,24/04/2021,Saturday,All,Non-food manufactured goods,All,$,12000000,14727000000
Imports,2021,25/04/2021,Sunday,All,Non-food manufactured goods,All,$,21000000,14749000000
Imports,2021,26/04/2021,Monday,All,Non-food manufactured goods,All,$,36000000,14785000000
Imports,2021,27/04/2021,Tuesday,All,Non-food manufactured goods,All,$,194000000,14978000000
Imports,2021,28/04/2021,Wednesday,All,Non-food manufactured goods,All,$,178000000,15156000000
Imports,2021,29/04/2021,Thursday,All,Non-food manufactured goods,All,$,109000000,15265000000
Imports,2021,30/04/2021,Friday,All,Non-food manufactured goods,All,$,131000000,15396000000
Imports,2021,01/05/2021,Saturday,All,Non-food manufactured goods,All,$,106000000,15502000000
Imports,2021,02/05/2021,Sunday,All,Non-food manufactured goods,All,$,56000000,15558000000
Imports,2021,03/05/2021,Monday,All,Non-food manufactured goods,All,$,244000000,15802000000
Imports,2021,04/05/2021,Tuesday,All,Non-food manufactured goods,All,$,151000000,15953000000
Imports,2021,05/05/2021,Wednesday,All,Non-food manufactured goods,All,$,164000000,16117000000
Imports,2021,06/05/2021,Thursday,All,Non-food manufactured goods,All,$,202000000,16319000000
Imports,2021,07/05/2021,Friday,All,Non-food manufactured goods,All,$,151000000,16471000000
Imports,2021,08/05/2021,Saturday,All,Non-food manufactured goods,All,$,16000000,16487000000
Imports,2021,09/05/2021,Sunday,All,Non-food manufactured goods,All,$,36000000,16523000000
Imports,2021,10/05/2021,Monday,All,Non-food manufactured goods,All,$,170000000,16693000000
Imports,2021,11/05/2021,Tuesday,All,Non-food manufactured goods,All,$,197000000,16890000000
Imports,2021,12/05/2021,Wednesday,All,Non-food manufactured goods,All,$,177000000,17066000000
Imports,2021,13/05/2021,Thursday,All,Non-food manufactured goods,All,$,199000000,17265000000
Imports,2021,14/05/2021,Friday,All,Non-food manufactured goods,All,$,200000000,17466000000
Imports,2021,15/05/2021,Saturday,All,Non-food manufactured goods,All,$,14000000,17479000000
Imports,2021,16/05/2021,Sunday,All,Non-food manufactured goods,All,$,30000000,17509000000
Imports,2021,17/05/2021,Monday,All,Non-food manufactured goods,All,$,153000000,17662000000
Imports,2021,18/05/2021,Tuesday,All,Non-food manufactured goods,All,$,186000000,17849000000
Imports,2021,19/05/2021,Wednesday,All,Non-food manufactured goods,All,$,188000000,18036000000
Imports,2021,20/05/2021,Thursday,All,Non-food manufactured goods,All,$,157000000,18194000000
Imports,2021,21/05/2021,Friday,All,Non-food manufactured goods,All,$,209000000,18403000000
Imports,2021,22/05/2021,Saturday,All,Non-food manufactured goods,All,$,21000000,18424000000
Imports,2021,23/05/2021,Sunday,All,Non-food manufactured goods,All,$,24000000,18448000000
Imports,2021,24/05/2021,Monday,All,Non-food manufactured goods,All,$,201000000,18649000000
Imports,2021,25/05/2021,Tuesday,All,Non-food manufactured goods,All,$,177000000,18826000000
Imports,2021,26/05/2021,Wednesday,All,Non-food manufactured goods,All,$,171000000,18997000000
Imports,2021,27/05/2021,Thursday,All,Non-food manufactured goods,All,$,141000000,19138000000
Imports,2021,28/05/2021,Friday,All,Non-food manufactured goods,All,$,172000000,19310000000
Imports,2021,29/05/2021,Saturday,All,Non-food manufactured goods,All,$,19000000,19328000000
Imports,2021,30/05/2021,Sunday,All,Non-food manufactured goods,All,$,25000000,19354000000
Imports,2021,31/05/2021,Monday,All,Non-food manufactured goods,All,$,143000000,19497000000
Imports,2021,01/06/2021,Tuesday,All,Non-food manufactured goods,All,$,308000000,19806000000
Imports,2021,02/06/2021,Wednesday,All,Non-food manufactured goods,All,$,238000000,20044000000
Imports,2021,03/06/2021,Thursday,All,Non-food manufactured goods,All,$,216000000,20259000000
Imports,2021,04/06/2021,Friday,All,Non-food manufactured goods,All,$,192000000,20452000000
Imports,2021,05/06/2021,Saturday,All,Non-food manufactured goods,All,$,16000000,20468000000
Imports,2021,06/06/2021,Sunday,All,Non-food manufactured goods,All,$,34000000,20502000000
Imports,2021,07/06/2021,Monday,All,Non-food manufactured goods,All,$,49000000,20550000000
Imports,2021,08/06/2021,Tuesday,All,Non-food manufactured goods,All,$,226000000,20777000000
Imports,2021,09/06/2021,Wednesday,All,Non-food manufactured goods,All,$,207000000,20983000000
Imports,2021,10/06/2021,Thursday,All,Non-food manufactured goods,All,$,176000000,21159000000
Imports,2021,11/06/2021,Friday,All,Non-food manufactured goods,All,$,218000000,21377000000
Imports,2021,12/06/2021,Saturday,All,Non-food manufactured goods,All,$,18000000,21395000000
Imports,2021,13/06/2021,Sunday,All,Non-food manufactured goods,All,$,39000000,21434000000
Imports,2021,14/06/2021,Monday,All,Non-food manufactured goods,All,$,212000000,21646000000
Imports,2021,15/06/2021,Tuesday,All,Non-food manufactured goods,All,$,227000000,21873000000
Imports,2021,16/06/2021,Wednesday,All,Non-food manufactured goods,All,$,162000000,22035000000
Imports,2021,17/06/2021,Thursday,All,Non-food manufactured goods,All,$,195000000,22230000000
Imports,2021,18/06/2021,Friday,All,Non-food manufactured goods,All,$,147000000,22378000000
Imports,2021,19/06/2021,Saturday,All,Non-food manufactured goods,All,$,15000000,22392000000
Imports,2021,20/06/2021,Sunday,All,Non-food manufactured goods,All,$,34000000,22426000000
Imports,2021,21/06/2021,Monday,All,Non-food manufactured goods,All,$,188000000,22615000000
Imports,2021,22/06/2021,Tuesday,All,Non-food manufactured goods,All,$,221000000,22836000000
Imports,2021,23/06/2021,Wednesday,All,Non-food manufactured goods,All,$,178000000,23013000000
Imports,2021,24/06/2021,Thursday,All,Non-food manufactured goods,All,$,173000000,23187000000
